country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	postcode	keywords	products	products_language	chunk	lat	long
germany	agriculture_livestock	agriculture_import_export	NA	GORDON-WILLIAMS-PVCIMPEX_00000004702897-500346001	GORDON WILLIAMS - PVC-IMPEX	Heppenheim	1 - 10	chemicals - import-export | import/export service | evening dress, men's		FALSE		Wholesaler	The company GORDON WILLIAMS - PVC-IMPEX, is a Wholesaler, which operates in the Chemicals - import-export industry. It also operates in the Evening dress, men's, and import/export service industries. It is based in Heppenheim, Germany.		BAHNHOFSTRASSE 32 	64646	Chemicals - import-export, Evening dress, men's, import/export service	NA	NA	15	49.645494	8.659568174809667
germany	agriculture_livestock	agriculture_import_export	NA	FASHIONEMPIRE_00000005289377-601152001	FASHION-EMPIRE	Frankfurt	1 - 10	clothing - import-export | textile - import-export | b2b marketing		FALSE		Wholesaler	The company FASHION-EMPIRE, is a Wholesaler, which operates in the Textile - import-export industry. It also operates in the Clothing - import-export, and B2B marketing industries. It is based in Frankfurt, Germany.		Adam-Opel-Str. 7-12 	60386	Textile - import-export, Clothing - import-export, B2B marketing	NA	NA	15	50.126800498292425	8.75504007160275
germany	agriculture_livestock	agriculture_import_export	NA	AK-TEXTILFACTORY-IM-EXPORT_00000004652848-454908001	AK TEXTILFACTORY IM & EXPORT	Deisenhofen	101 - 200	textile - import-export | clothing - import-export | import-export - textile and clothing		FALSE		Wholesaler	The company AK TEXTILFACTORY IM & EXPORT, is a Wholesaler, which operates in the Import-export - textile and clothing industry. It also operates in the Clothing - import-export, and Textile - import-export industries. It is based in Deisenhofen, Germany.		Tisinstrasse 40 	82041	Import-export - textile and clothing, Clothing - import-export, Textile - import-export	NA	NA	15	48.0027794	11.588709168910881
germany	agriculture_livestock	agriculture_import_export	NA	ZAZ-PRODUKTE_00000005399645-728290001	ZAZ PRODUKTE	Gransee	11 - 50	clothing - import-export | sportswear | football balls | all sort of winter clothing and gloves | sportsbags		FALSE		Wholesaler	ZAZ Produkte is a company for Sports Clothing and all sort of Gloves in Germany and having partner Manufacturing company. We believe in good profits not only for us as well for our customers without compromising the Quality of our products and services. This made us possible after a vast experience of manufacturing of our product.Our focus and vision for Sports industry is not new as this is our third generation in this business, and every Generation take the Industry to a new era. We always develop latest techniques in the manufacturingto give our 100%. WHAT WE OFFER: ZAZ Produkte provides the following high levels of : - • Customer Service • Customisation of Products In-House • Clear & Concise Communication • Complete Customer Satisfaction • Competitive Prices • Confidence in Ordering • Complete Peace Of Mind This extra edge over other manufacturers is made possible due to its “CONTINUOUSLY STRIVE FOR IMPROVEMENT AND INNOVATION” concept which has become a daily practice in the company.We are ready to take sports to the next level, so let's shake hands to make this possible. Thanks ZAZ Team.	https://www.zazprodukte.de	Oranienburger Straße 11 	16775	Clothing - import-export, All sort of winter clothing and gloves, sportswear, sportsbags, football balls	ZAZ Soft-Shell | Cycling Clothing | Our Products | ZAZ - Blackhawk GK Gloves | ZAZ T-Shirts | ZAZ-Hoodies | ZAZ Comfort | ZAZ - Fierce	united kingdom	15	52.99320755	13.118059246215752
germany	agriculture_livestock	agriculture_import_export	NA	PP-INTERNATIONAL-LTD_00000005114941-001	P&P INTERNATIONAL LTD	Köln		import-export - agents | food - import-export | surplus goods | trade organisations | sales department		FALSE		Wholesaler	The company P&P INTERNATIONAL LTD, is a Wholesaler, which operates in the Food - import-export industry. It also operates in the Import-export - agents, Surplus goods, Trade organisations, and Sales Department industries. It is based in Köln, Germany.	http://www.pommerpartners.com	Klosterstrasse 71 	50931	Food - import-export, Import-export - agents, Surplus goods, Trade organisations, Sales Department	NA	NA	15	50.93064976674823	6.916246021943371
germany	agriculture_livestock	agriculture_import_export	NA	EBC-IM-EXPORT-UG_DEU483515-00101	EBC IM & EXPORT UG	Lubeck		food - import-export | beverages - import-export		FALSE	2009		The company EBC IM & EXPORT UG, founded in 2009, which operates in the Beverages - import-export industry. It also operates in the Food - import-export industries. It is based in Lubeck, Germany.		Karlstase 8-14 	23554	Beverages - import-export, Food - import-export	NA	NA	15	53.8839356793477	10.674071860547306
germany	agriculture_livestock	agriculture_import_export	NA	JURGEN-CORDES_00000004875806-001	JÜRGEN CORDES	Achim		electronics - import-export | food - import-export | furniture and decorations, garden | clothes, men's | clothes, women's		FALSE		Wholesaler	The company JÜRGEN CORDES, is a Wholesaler, which operates in the Food - import-export industry. It also operates in the Furniture and decorations, garden, Electronics - import-export, Clothes, men's, and Clothes, women's industries. It is based in Achim, Germany.		Am Alten Mühlenberg 2 	28832	Food - import-export, Furniture and decorations, garden, Electronics - import-export, Clothes, men's, Clothes, women's	NA	NA	15	53.018124549999996	9.020698459706901
germany	agriculture_livestock	agriculture_import_export	NA	VSYSTEMS-ELECTRONIC-GMBH_DEU353440-00101	VSYSTEMS ELECTRONIC GMBH	München	1 - 10	import-export - computers | electronics - import-export		FALSE	1991	Wholesaler	The company VSYSTEMS ELECTRONIC GMBH, is a Wholesaler, founded in 1991, which operates in the Electronics - import-export industry. It also operates in the Import-export - Computers industries. It is based in München, Germany.		Elisabethstr. 30 	80796	Electronics - import-export, Import-export - Computers	NA	NA	15	48.1628675	11.569807298619128
germany	agriculture_livestock	agriculture_import_export	NA	KSRESTPOSTEN-WAGENER_00000005127645-001	KS-RESTPOSTEN WAGENER	Darmstadt		electronics - import-export | food - import-export | coatings, putties and sealing products | clothes, men's | clothes, women's		FALSE		Wholesaler	The company KS-RESTPOSTEN WAGENER, is a Wholesaler, which operates in the Food - import-export industry. It also operates in the Coatings, putties and sealing products, Electronics - import-export, Clothes, men's, and Clothes, women's industries. It is based in Darmstadt, Germany.	http://www.KS-RESTPOSTEN.de	Brucknerstrasse 37 	64291	Food - import-export, Coatings, putties and sealing products, Electronics - import-export, Clothes, men's, Clothes, women's	NA	NA	15	49.91560178797083	8.656881566968302
germany	agriculture_livestock	agriculture_import_export	NA	HWH-HANSETRADING-GMBH-CO-KG_DEU431041-00101	HWH HANSETRADING GMBH & CO. KG	Hamburg	11 - 50	textile - import-export | food - import-export | import-export - agents | furniture and decorations, garden | fabric stocks	Registered office – Parent company	FALSE		Wholesaler	Welcome to HWH Hansetrading Gmbh & Co. KG! Thank you for your interest in our products. We will be happy to answer your questions. Contact us now! Our products and services: Purchase of special articles and remaining stock, damaged goods, remaining stock (discontinued products), household goods, garden equipment, food, fabric trade, furniture, decorative items, electronic promotional items.	http://www.hansetrading.de	Kleine Reichenstrasse 7 	20457	Import-export - agents, Furniture and decorations, garden, Food - import-export, Textile - import-export, fabric stocks	NA	NA	15	53.543363306308215	9.993366874483218
germany	agriculture_livestock	agriculture_import_export	NA	RESTPOSTENWEB_00000005117882-001	RESTPOSTEN-WEB	Alfeld		import-export - agents | food - import-export | clothes, men's | clothes, women's | ready-made garments - ladies'		FALSE		Wholesaler	The company RESTPOSTEN-WEB, is a Wholesaler, which operates in the Food - import-export industry. It also operates in the Clothes, men's, Clothes, women's, Ready-made garments - ladies', and Import-export - agents industries. It is based in Alfeld, Germany.	http://www.Restposten-WEB.de	Pfingstanger 12 	31061	Food - import-export, Clothes, men's, Clothes, women's, Ready-made garments - ladies', Import-export - agents	NA	NA	15	51.98658215705693	9.815952780933713
germany	agriculture_livestock	agriculture_import_export	NA	ELMEYA-IMPORTEXPORT_00000005328366-625278001	ELMEYA IMPORT,EXPORT	Mönchengladbach	1 - 10	food - import-export | clothing - import-export | sportswear | second-hand portable pc | used printer		FALSE		Wholesaler	The company ELMEYA IMPORT,EXPORT, is a Wholesaler, which operates in the Clothing - import-export industry. It also operates in the Food - import-export, Sportswear, second-hand portable pc, and used printer industries. It is based in Mönchengladbach, Germany.		Quirinstr.50 	41065	Clothing - import-export, Food - import-export, Sportswear, second-hand portable pc, used printer	NA	NA	15	51.195810671437584	6.462265354365943
germany	agriculture_livestock	agriculture_import_export	NA	CAPRICANOTEX_00000004713424-511309001	CAPRICANOTEX	Dornburg	11 - 50	clothing - import-export | textile - import-export | used shoes	Registered office – Parent company	FALSE	1980	Wholesaler	The company CAPRICANOTEX, is a Wholesaler, founded in 1980, which operates in the Textile - import-export industry. It also operates in the Clothing - import-export, and Used shoes industries. It is based in Dornburg, Germany.		Werkstraße 11 	65599	Textile - import-export, Clothing - import-export, Used shoes	NA	NA	15	50.5133974	8.015508907064593
germany	agriculture_livestock	agriculture_import_export	NA	HELM-AG_DEU112391-00101	HELM AG	Hamburg	> 500	pharmaceuticals – import-export | chemicals - import-export | import-export - chemicals and pharmaceuticals | chemical fertilizers | chemical products	Registered office	FALSE	1900	Distributor	The company HELM AG, is a Distributor, founded in 1900, which operates in the Import-export - chemicals and pharmaceuticals industry. It also operates in the Chemicals - import-export, Pharmaceuticals – import-export, Chemical fertilizers, and Chemical products industries. It is based in Hamburg, Germany.	http://www.helmag.com	Nordkanalstr. 28 	20097	Import-export - chemicals and pharmaceuticals, Chemicals - import-export, Pharmaceuticals – import-export, Chemical fertilizers, Chemical products	NA	NA	15	53.54812832409749	10.020161125663343
germany	agriculture_livestock	agriculture_import_export	NA	GL-COMPANY-INTERNATIONAL_00000003499507-51463001	GL COMPANY INTERNATIONAL	Neusaess	> 500	food - import-export | import/export service		FALSE		Wholesaler	The company GL COMPANY INTERNATIONAL, is a Wholesaler, which operates in the Food - import-export industry. It also operates in the import/export service industries. It is based in Neusaess, Germany.		Hindenburgstr 8 	86356	Food - import-export, import/export service	NA	NA	15	48.39005418707745	10.822668532690615
germany	agriculture_livestock	agriculture_import_export	NA	HHRESTPOSTEN_00000005122297-001	HH-RESTPOSTEN	Geilenkirchen		import-export - agents | food - import-export | clothes, men's | clothes, women's | ready-made garments - ladies'		FALSE		Wholesaler	The company HH-RESTPOSTEN, is a Wholesaler, which operates in the Food - import-export industry. It also operates in the Clothes, men's, Clothes, women's, Ready-made garments - ladies', and Import-export - agents industries. It is based in Geilenkirchen, Germany.	http://www.HH-RESTPOSTEN.de	Loherhof 2 	52511	Food - import-export, Clothes, men's, Clothes, women's, Ready-made garments - ladies', Import-export - agents	NA	NA	15	50.97364475	6.129973704865604
